Product_ID,Category,Base_Price,Cost_Price,Seasonal_Impact,Storage_Cost,Shipping_Cost,Warranty_Cost,Supplier_ID,Supplier_Lead_Time,Reorder_Point,Min_Order_Quantity,Stock_Level,Rating,Review_Count,Launch_Date,Brand,Is_Private_Label,Has_Warranty,Weight_KG,Dimensions_CM,Country_of_Origin,Eco_Friendly,Tags
eba0d747-ea29-4fd8-aecd-704408e9c1c3,Beauty,145.73,44.11,0.25,3.85,8.75,0.0,SUP_5,45,28,32,81,3.7,940,2022-02-02,Davis-Rice,False,True,2.81,61x4x29,Mexico,False,"Sustainable,Bestseller"
2556156a-feee-4e43-98a3-d7054cf7cc37,Beauty,136.63,71.37,0.25,4.01,5.36,0.0,SUP_32,18,77,41,307,3.6,694,2022-04-24,Thomas Group,True,True,15.79,80x25x100,China,False,"Trending,Sustainable"
6a4f0ccd-b09c-46d9-947c-4040b624585a,Electronics,1502.12,1099.5,0.4,32.31,19.52,32.0,SUP_8,17,73,35,258,4.0,805,2022-11-20,Tyler Inc,False,True,12.5,82x92x11,India,True,"New,Trending"
3e7d529e-863e-4682-841a-c400ac1afe14,Apparel,157.25,88.48,0.3,2.86,7.95,0.0,SUP_10,38,47,43,63,4.8,932,2023-05-21,Jackson LLC,True,True,14.88,3x96x67,Mexico,False,"Premium,Sustainable"
18efa511-d6c7-4f49-86a9-21accbd9ed77,Home Goods,41.24,29.54,0.2,43.57,55.56,25.1,SUP_32,36,98,6,188,3.8,495,2023-04-28,Tran and Sons,False,False,7.92,28x94x53,USA,True,"New,Trending"
a647aec8-2371-46f6-a92a-bbf6a6cd1acb,Home Goods,450.44,242.96,0.2,26.1,69.79,20.62,SUP_30,19,34,23,12,4.0,469,2021-08-10,"Perez, Gordon and Higgins",True,False,5.2,58x79x81,USA,False,"Trending,Premium"
7d44335a-6e1f-4cf9-9979-51ed39b8aaf1,Electronics,1717.61,1236.45,0.4,43.42,18.94,75.77,SUP_36,8,62,33,255,4.9,752,2021-12-11,Sanders-Chan,True,True,6.18,13x76x79,Vietnam,False,"New,Sustainable"
2531d45b-4528-47ee-82de-42c006a898a3,Apparel,150.55,55.41,0.3,4.87,13.1,0.0,SUP_14,8,33,46,89,4.2,384,2021-09-28,Wright-Crawford,True,False,13.46,71x80x77,India,True,"Budget,Premium"
b2de50b2-3b4f-47d3-99cc-7938996984f0,Beauty,149.32,65.78,0.25,3.29,6.73,0.0,SUP_7,8,59,39,454,4.8,516,2021-10-23,"West, Miller and Walker",False,True,7.61,12x48x93,India,False,"Bestseller,New"
7e943fff-1b5c-4aee-b223-65fe14062206,Electronics,1316.09,1007.05,0.4,42.54,34.89,33.32,SUP_3,36,94,32,101,4.0,29,2021-05-31,"Thompson, Cooley and Rice",True,True,6.45,90x46x67,China,True,"Premium,Sustainable"
a008a5aa-19c8-4ba5-9adb-3f8464a5fc3a,Apparel,139.88,75.8,0.3,6.4,8.2,0.0,SUP_49,21,83,11,364,5.0,89,2023-10-27,Flores and Sons,True,True,19.96,50x23x53,China,False,"Bestseller,Budget"
bcfc10e1-c435-4288-91c1-88987adfeca3,Home Goods,499.66,352.4,0.2,18.1,70.29,14.46,SUP_40,34,84,10,329,5.0,530,2021-06-01,Giles Inc,True,False,16.56,80x73x81,Vietnam,False,"Trending,Sustainable"
246f4e82-a7b9-4133-b096-159a12fd7e6d,Beauty,24.53,8.42,0.25,3.04,9.56,0.0,SUP_8,12,55,9,357,3.5,299,2021-06-02,Hutchinson Group,True,False,18.02,10x64x80,Mexico,True,"Trending,Bestseller"
e48e8ece-c88a-4416-9730-afe788395198,Apparel,77.84,37.08,0.3,3.15,8.91,0.0,SUP_5,15,84,37,53,3.9,179,2021-02-12,Brown Ltd,False,False,11.09,29x87x100,Mexico,True,"Bestseller,Trending"
b3e023a1-cc1d-477e-be52-8ed904514b80,Beauty,62.41,30.83,0.25,1.3,3.1,0.0,SUP_44,41,34,27,11,4.8,82,2022-09-21,Baker Ltd,False,False,18.9,8x62x28,USA,True,"Bestseller,Premium"
cabdafc4-619b-4cde-86ce-94a634de44d5,Apparel,196.83,114.32,0.3,5.76,13.97,0.0,SUP_50,8,42,30,28,4.7,326,2021-01-09,Jones Group,False,False,14.09,46x89x13,USA,True,"Sustainable,Bestseller"
e70792be-4226-4109-98e5-6be2980de0a3,Apparel,63.08,31.82,0.3,6.08,8.63,0.0,SUP_15,11,42,28,444,4.3,652,2022-12-23,"Matthews, Rodriguez and Lynch",True,True,17.84,41x28x97,Mexico,False,"New,Sustainable"
335d4fe5-6a6f-4187-93fc-b40546d9063e,Electronics,386.63,291.38,0.4,29.43,41.73,57.15,SUP_38,22,92,6,313,3.9,248,2021-12-19,Daniel LLC,True,True,4.05,66x18x76,China,True,"Budget,Trending"
eedc9b13-1384-40a0-8e94-027fcae04425,Home Goods,472.26,253.03,0.2,54.21,41.26,28.67,SUP_45,36,37,18,44,3.7,592,2023-07-18,Anderson Group,False,True,14.03,59x17x77,China,True,"Budget,Trending"
37ceec5d-9d3e-4610-b6b0-449d401f106f,Beauty,46.86,22.44,0.25,3.58,7.26,0.0,SUP_37,43,42,42,249,3.6,232,2021-01-15,"Mcknight, Hudson and Robinson",False,True,5.12,91x86x85,India,False,"Sustainable,Premium"
51cbbe02-7d3e-4083-a5f9-42c71b3c7b74,Beauty,126.61,49.67,0.25,3.34,3.57,0.0,SUP_34,13,80,46,255,4.9,889,2023-01-10,Lucas-White,False,True,7.83,62x48x35,USA,False,"Premium,Trending"
91b0e8d4-a170-4fb7-8aa0-80dd9fefc8a4,Apparel,176.35,80.28,0.3,3.07,8.14,0.0,SUP_46,15,49,17,465,4.0,317,2022-06-06,Johnson-Hall,False,False,15.83,4x93x95,USA,True,"Bestseller,New"
2a5f3a57-935c-4b5d-b5d4-0b0cee89e4c1,Beauty,93.33,29.65,0.25,4.58,7.82,0.0,SUP_48,30,99,23,351,4.2,257,2023-04-09,Brown Group,True,False,11.6,98x71x51,China,False,"New,Bestseller"
1ab7ba02-0c56-4e8f-b873-3cd11e1993be,Home Goods,462.73,272.1,0.2,50.19,51.74,17.08,SUP_42,9,89,25,300,5.0,125,2022-10-11,Golden-Jackson,False,True,12.28,89x89x20,USA,False,"Trending,Bestseller"
f09fe35b-6283-4a84-a57b-a36802f9a110,Beauty,62.84,32.73,0.25,1.59,7.85,0.0,SUP_6,35,67,34,400,4.4,929,2021-08-05,Rasmussen PLC,False,True,5.96,78x87x53,China,False,"Sustainable,New"
1b77daba-93b7-4ebb-9614-bf0df72c70a5,Apparel,52.2,22.53,0.3,7.08,6.99,0.0,SUP_24,26,86,13,297,4.4,449,2021-11-12,Nash LLC,False,False,16.19,19x62x15,India,True,"Trending,Sustainable"
40ea5eff-30e4-4a92-941a-2326c0f46c41,Beauty,81.74,36.64,0.25,4.92,4.9,0.0,SUP_41,22,42,43,52,3.9,641,2022-05-09,Williams-Sullivan,True,False,11.29,22x74x73,India,True,"Budget,Sustainable"
98793e9f-da08-4ffd-a7b2-1d76ad81fe81,Home Goods,263.91,151.72,0.2,41.8,60.37,6.91,SUP_9,36,92,34,417,3.9,755,2021-01-16,Ford LLC,True,False,7.85,40x98x61,China,False,"Premium,Budget"
e3ec2713-3d8b-4a56-a60e-9f832002361b,Apparel,165.17,91.48,0.3,3.96,13.53,0.0,SUP_25,43,54,47,85,4.3,514,2022-09-15,"Decker, Lutz and Mitchell",False,True,3.77,59x3x15,USA,False,"Premium,Sustainable"
1f449362-cf97-4039-8cfc-a854d27db2c1,Beauty,134.88,50.19,0.25,1.06,6.72,0.0,SUP_8,13,77,24,200,4.9,584,2022-07-20,"Bowers, Santiago and Potter",False,False,16.7,4x77x9,India,False,"Premium,Sustainable"
3f6c256c-f47f-45ef-b591-077a5393723c,Apparel,86.9,44.44,0.3,7.46,12.52,0.0,SUP_26,37,25,27,27,4.5,904,2022-09-13,Bridges-Wilson,True,False,18.26,68x71x100,Mexico,False,"Budget,New"
b9f0863f-b34a-47a2-b551-08ae8b994afa,Apparel,127.25,57.45,0.3,2.51,13.01,0.0,SUP_41,16,96,40,45,4.5,748,2021-07-06,Anderson Inc,False,True,2.35,86x11x84,USA,True,"Premium,New"
fed14300-7203-4f09-9224-72d3a3e45fe1,Home Goods,116.3,83.94,0.2,33.58,22.27,22.91,SUP_14,28,39,46,194,4.4,384,2022-09-03,"Glenn, Brown and Scott",True,False,7.09,98x82x57,Mexico,False,"New,Trending"
a1f184bd-5912-4ff8-95e4-07ea2b33cea2,Electronics,1825.17,1431.45,0.4,25.82,43.45,91.55,SUP_15,38,53,41,442,4.5,867,2021-07-28,Ramirez-Jones,True,False,13.78,4x93x84,Mexico,False,"Bestseller,New"
7ebaa31b-e648-4650-8680-acc53a069cd6,Beauty,118.83,52.54,0.25,2.37,9.67,0.0,SUP_24,31,81,20,323,4.5,120,2022-09-21,Ortiz-Brown,False,True,0.41,52x1x30,Vietnam,False,"Premium,Trending"
99eb57aa-1db7-433e-908d-890ebea08da1,Home Goods,325.57,221.08,0.2,48.07,39.3,19.86,SUP_1,16,41,44,251,4.4,71,2022-12-03,"Cook, Johnson and Hawkins",False,False,3.07,42x45x23,USA,True,"Budget,Premium"
0bd62e8b-1f4c-4f65-9a1b-1c16b9b8394c,Home Goods,407.88,279.12,0.2,31.13,36.51,13.53,SUP_43,20,22,21,131,3.9,257,2023-11-13,"Graham, Smith and Smith",True,True,15.06,40x57x87,USA,True,"Premium,Budget"
88c11329-b98d-433d-89b6-dd35188c50c7,Electronics,1077.58,806.5,0.4,14.3,43.09,86.02,SUP_16,29,87,35,394,4.1,740,2023-09-02,Osborne PLC,False,True,10.96,84x71x41,USA,True,"New,Trending"
59b7537c-bbb3-4f54-a2bf-9db82a008bf5,Home Goods,90.14,45.96,0.2,21.64,49.93,16.83,SUP_43,21,29,24,320,4.9,918,2023-06-09,Johnson-Mann,True,True,3.5,12x54x89,USA,True,"Sustainable,Budget"
8d18aafb-99de-4736-87aa-22f4106f89fa,Home Goods,197.46,98.96,0.2,52.96,69.1,7.76,SUP_20,23,45,32,44,5.0,613,2021-05-20,"Hill, Martin and Todd",False,False,17.32,73x37x61,USA,True,"Sustainable,New"
bcd33c9b-7bfd-4140-b05f-1bea07abf8b5,Electronics,54.12,41.25,0.4,49.03,16.88,87.01,SUP_8,42,58,15,185,3.8,496,2021-07-09,Montgomery PLC,True,True,10.82,95x46x46,India,True,"Sustainable,New"
f3748aeb-b9a8-411e-9473-0d753c7fd77a,Electronics,744.57,568.92,0.4,48.61,33.06,67.1,SUP_9,32,60,37,406,4.6,531,2023-03-22,Thompson Inc,True,False,17.56,4x47x47,Vietnam,True,"Trending,New"
63158b99-22cb-447f-896e-94c27927daad,Beauty,75.94,27.29,0.25,4.7,4.84,0.0,SUP_7,12,47,8,17,4.8,183,2022-03-12,Dean-Romero,True,False,4.66,25x17x49,Mexico,False,"Budget,Bestseller"
222b6483-5d83-43a7-aeb0-46df14f1353f,Home Goods,424.83,271.79,0.2,19.88,29.15,8.04,SUP_31,37,34,27,223,4.9,490,2021-02-06,Mayo Ltd,True,True,6.88,4x26x79,China,True,"Sustainable,Bestseller"
f834c7cb-ed05-4aea-9313-b9b13c8890d5,Home Goods,284.93,175.6,0.2,37.88,67.47,19.82,SUP_50,38,34,18,490,4.6,589,2022-10-08,Wolfe-Jones,False,False,18.48,100x88x55,Mexico,False,"Budget,Trending"
84fc4547-1d37-4e11-84ec-f35fa069fd6b,Electronics,724.78,478.41,0.4,31.18,16.05,67.84,SUP_31,19,43,46,441,3.9,367,2021-01-08,Mcconnell-Huber,False,True,8.41,44x73x16,India,True,"Bestseller,Premium"
daad6f32-85d3-476f-982a-c83cfc1018f6,Home Goods,389.55,195.52,0.2,33.8,74.73,25.86,SUP_21,21,62,15,139,4.6,177,2022-05-27,Everett and Sons,True,False,3.81,45x97x60,China,False,"New,Bestseller"
cef5a2d6-7908-496e-9b11-86667b734a49,Electronics,1786.65,1476.63,0.4,23.65,29.95,30.84,SUP_35,4,36,21,338,3.8,637,2023-11-08,"Wiley, Alvarado and Jensen",False,True,14.42,63x67x73,Vietnam,True,"Trending,Budget"
a50ce55c-f61d-4f42-87d2-9da1d3314fc1,Apparel,197.37,60.6,0.3,2.27,5.11,0.0,SUP_15,16,24,30,166,4.8,776,2022-09-30,"Miller, Mccullough and Martin",False,False,14.89,59x71x65,China,True,"Bestseller,Sustainable"
9b4caa55-34b9-42c2-b016-6bf293a8f775,Home Goods,352.14,241.63,0.2,23.42,55.39,16.53,SUP_11,29,35,19,448,3.5,831,2022-12-03,Weaver PLC,False,False,18.18,12x48x25,China,True,"Trending,Sustainable"
605eb9fa-82aa-4bc5-9059-802d3df50d16,Electronics,1551.94,1137.97,0.4,45.26,24.58,80.89,SUP_41,29,40,36,235,4.6,473,2023-01-04,Hall-Burgess,False,True,1.16,18x21x27,Mexico,True,"Trending,Bestseller"
843d6027-7f24-4b2c-81de-8f146625698e,Electronics,1276.84,863.53,0.4,39.49,25.24,90.22,SUP_34,45,21,48,12,3.6,993,2021-10-11,"Perkins, Jackson and Ray",True,True,14.97,56x9x43,India,True,"Premium,Bestseller"
a6aeeea6-e5d8-4c30-8c9e-e04e78625612,Home Goods,305.14,152.72,0.2,18.76,75.86,26.67,SUP_2,16,23,48,214,4.9,148,2021-11-24,"Contreras, Johnson and Marquez",False,True,12.59,73x40x69,Vietnam,False,"Trending,Bestseller"
b71a67a5-cc4d-44ab-a9dc-9e9d874cfbc0,Beauty,17.3,4.52,0.25,2.32,7.94,0.0,SUP_42,25,36,39,113,4.6,440,2022-08-06,"Collins, Gonzalez and Osborne",True,True,10.77,39x71x54,India,False,"Premium,Budget"
52af8bce-4cb8-45f3-afb0-82bacfc9b9f8,Apparel,122.98,56.81,0.3,6.21,8.18,0.0,SUP_39,39,30,47,395,3.9,279,2022-10-24,Arnold-Lucas,False,False,18.25,34x93x40,India,False,"Trending,Sustainable"
325becda-f115-496a-99c9-ab094d5155d2,Apparel,177.28,103.96,0.3,4.88,10.65,0.0,SUP_27,32,98,41,92,3.6,736,2022-06-09,Webb PLC,False,False,8.4,8x13x7,USA,True,"Budget,Sustainable"
50d54e09-50ad-4efc-9dff-cb6901238682,Beauty,55.33,20.98,0.25,4.18,9.89,0.0,SUP_47,27,80,17,397,4.7,316,2022-03-19,"Roach, Sandoval and Gutierrez",True,False,13.79,88x37x7,Mexico,False,"Premium,Budget"
1f0b2ef1-a9e6-4470-881f-c131657a5c37,Beauty,146.1,78.31,0.25,1.74,4.48,0.0,SUP_9,45,90,19,274,3.6,691,2023-12-03,Phillips-Smith,True,False,0.74,36x16x47,USA,False,"New,Premium"
5bc32bba-26ab-4027-972a-56a4e59a2293,Beauty,70.41,28.84,0.25,3.34,3.45,0.0,SUP_4,36,81,27,11,3.5,862,2022-04-07,Martin Group,False,True,13.18,64x39x27,Mexico,True,"Premium,Sustainable"
7ece9164-3f54-43fd-b7f4-97062d09ca27,Beauty,58.89,16.88,0.25,3.85,8.0,0.0,SUP_14,5,25,12,338,3.7,693,2022-03-18,"Long, Crawford and Randall",True,True,15.01,9x62x15,USA,True,"Trending,Bestseller"
3b1c7512-cb87-4188-b814-3014679b5b8a,Beauty,31.12,8.68,0.25,1.39,7.41,0.0,SUP_43,20,47,25,350,4.1,235,2021-10-24,"Hall, Rogers and Gonzalez",True,False,5.38,61x56x42,Mexico,True,"Sustainable,Bestseller"
db6f7fb5-3db0-456c-87a9-963836fa004a,Apparel,194.58,61.17,0.3,6.4,13.9,0.0,SUP_23,35,99,35,480,4.6,76,2022-07-20,Owen-Taylor,False,True,3.23,56x51x52,India,True,"Premium,Budget"
5c2ca1ce-e22b-4bc8-9f75-16ec10259b22,Electronics,381.63,299.34,0.4,43.4,26.21,95.3,SUP_6,23,54,28,437,4.5,532,2022-02-20,West-Hammond,True,False,14.52,8x78x48,China,False,"Sustainable,Bestseller"
d5740f0c-c3a4-4e6c-a4aa-dd4dc208f2de,Apparel,182.17,83.61,0.3,7.01,13.65,0.0,SUP_25,17,46,44,249,4.4,579,2022-02-22,"Shaw, Davis and Jones",True,True,5.49,2x45x50,China,True,"Bestseller,New"
bd68a770-236f-44e0-b5c1-37beb9346c16,Home Goods,320.92,238.19,0.2,40.66,61.61,12.66,SUP_7,28,56,17,454,5.0,628,2021-07-09,Smith Ltd,True,False,5.27,70x18x12,India,True,"Sustainable,New"
1ae53684-080a-4a1d-aaf0-7665fc6944b2,Home Goods,158.03,104.37,0.2,38.56,40.73,21.76,SUP_20,17,71,47,433,4.0,376,2022-05-24,"Gonzalez, Smith and Berry",True,False,9.34,37x37x43,USA,False,"Trending,Budget"
0155e59b-5865-46d7-ba18-2f46d4a5ac4c,Beauty,29.13,8.75,0.25,1.95,4.74,0.0,SUP_47,43,86,29,311,4.2,756,2022-02-10,Ritter-Terry,True,True,0.21,8x80x100,India,False,"Premium,Bestseller"
28e541d8-21db-43ab-91bb-2b43a3aa7fd2,Beauty,70.41,35.46,0.25,3.52,3.37,0.0,SUP_13,36,35,26,491,4.4,156,2023-04-11,Miller Inc,False,True,17.25,66x16x1,Mexico,True,"Trending,Sustainable"
904ee5a7-6c28-4094-81b2-985a88fe89a6,Home Goods,234.66,155.08,0.2,45.67,29.43,5.35,SUP_5,27,52,5,105,3.8,68,2022-06-30,Ross and Sons,True,True,17.75,49x41x66,USA,True,"Bestseller,Premium"
930f2a17-b29d-45a4-9d3d-43c646af6d5e,Apparel,36.41,11.93,0.3,7.32,14.65,0.0,SUP_34,21,41,39,3,4.9,29,2022-05-27,Graham-Ross,False,False,15.72,68x53x5,USA,True,"New,Premium"
d1a03c03-6cb0-4f26-b5f4-d81d89f8627e,Home Goods,475.36,312.58,0.2,59.15,31.34,15.7,SUP_34,27,69,37,233,3.5,168,2021-08-07,Martin-Morgan,False,True,6.21,6x99x19,India,False,"Trending,Premium"
87975640-0250-4bee-bb94-2df37ea20ebe,Electronics,405.74,305.4,0.4,10.5,31.9,77.05,SUP_22,35,91,29,22,4.3,859,2021-07-09,"Melton, Whitaker and Pitts",True,True,14.86,96x70x20,Vietnam,False,"New,Budget"
22825dbf-c0f1-4a34-b27d-a302514cde12,Home Goods,287.73,167.48,0.2,49.91,38.57,10.0,SUP_42,36,54,45,118,3.5,397,2022-11-08,Atkinson LLC,True,False,7.53,23x37x34,China,True,"Bestseller,New"
5d999c69-0ecf-49fd-8fd4-d8cb776f14c0,Beauty,139.55,37.79,0.25,1.19,4.01,0.0,SUP_11,29,98,14,327,4.0,427,2022-03-26,Keller-Mcdonald,True,False,14.07,28x95x29,India,False,"Premium,New"
f34f9a98-f86f-4601-b41c-6a8550a8a799,Electronics,1332.04,965.9,0.4,23.69,17.6,53.2,SUP_29,38,70,43,119,4.6,200,2022-03-20,"Long, Guerra and Wright",False,True,1.35,20x55x27,China,True,"Budget,Trending"
fe311f75-c4ef-49c0-993d-b1e57ae6080c,Apparel,150.5,51.35,0.3,6.53,10.66,0.0,SUP_11,18,74,10,165,4.1,920,2022-06-25,"Powers, Hooper and Hobbs",False,False,14.71,30x89x92,India,True,"Trending,New"
0f1b4606-4768-4f28-8800-67f86605b334,Beauty,61.36,15.89,0.25,2.75,5.12,0.0,SUP_31,28,36,6,382,4.8,773,2023-08-04,"Fox, Brandt and Hughes",True,False,17.77,38x32x78,Vietnam,True,"Premium,Budget"
80a2914b-87b7-4e46-917c-4f186cd50a8a,Home Goods,70.71,39.13,0.2,51.58,68.13,24.78,SUP_46,34,56,32,142,4.9,246,2021-05-23,Tucker-Nelson,False,False,1.72,95x55x17,USA,True,"Premium,Bestseller"
e33e7ad6-7182-4c17-90ce-366fb2ccaa80,Electronics,672.22,544.39,0.4,26.27,34.55,40.66,SUP_46,25,98,21,214,4.9,712,2023-03-29,Perez LLC,False,False,2.24,52x51x53,USA,True,"Bestseller,Budget"
94dc53d4-f991-4595-9d11-9051b3cb373e,Apparel,70.33,27.74,0.3,5.79,8.26,0.0,SUP_29,31,63,29,361,4.8,482,2021-04-12,Cox and Sons,True,True,15.68,46x64x18,USA,False,"Premium,Bestseller"
11aa934f-5cf2-4d41-a8bc-2f753ca6212c,Home Goods,391.43,257.95,0.2,35.03,44.16,19.4,SUP_29,4,26,40,336,4.7,51,2021-05-24,Price-Davis,True,True,4.59,28x6x71,China,False,"New,Bestseller"
90f5bd71-3688-422e-933f-b7c49e9ae602,Electronics,824.96,584.85,0.4,32.74,32.53,86.2,SUP_35,38,22,9,186,3.8,83,2022-02-02,"Murray, Robinson and Vazquez",True,False,14.68,13x39x50,China,False,"Trending,Premium"
d80343e0-be01-4441-b73e-502b89ca57db,Home Goods,394.82,294.58,0.2,33.52,24.95,27.6,SUP_33,17,69,19,495,4.3,801,2023-09-29,Lam-Clayton,False,True,10.01,69x53x16,India,True,"Trending,New"
6a372ab6-9033-4482-bd22-92d7d2e368a5,Apparel,105.5,46.53,0.3,5.53,5.85,0.0,SUP_19,28,60,29,230,3.9,180,2023-05-09,Nunez Inc,True,True,2.31,45x21x88,China,False,"Trending,Bestseller"
1ae9d33c-0744-4465-a31d-00b0d7e1ef62,Home Goods,377.36,222.48,0.2,53.63,76.8,21.07,SUP_44,29,55,50,264,4.5,154,2021-07-29,Howard Group,True,True,4.81,39x99x74,Vietnam,False,"Budget,Trending"
b19523e3-1443-4191-898e-4c30cfbe4cd6,Apparel,75.48,37.79,0.3,6.09,5.65,0.0,SUP_47,42,92,48,335,4.8,156,2023-10-11,Jimenez-Jones,False,False,13.23,33x69x87,China,False,"Sustainable,Premium"
648bd020-7724-49d3-afc7-96eb26236ba7,Apparel,91.36,49.77,0.3,5.31,6.24,0.0,SUP_26,37,24,45,43,4.7,867,2021-03-16,Rodriguez-Stevens,True,True,17.51,82x81x44,China,True,"Budget,Premium"
214e845c-6d7c-435e-9f5c-051b6f2b1390,Beauty,89.52,24.31,0.25,2.98,6.6,0.0,SUP_5,43,48,31,452,4.9,214,2021-12-20,Snyder-Cochran,True,True,18.56,96x5x71,China,False,"New,Trending"
937496bd-a05f-4c40-96a0-689408106c7a,Beauty,108.67,38.7,0.25,1.65,8.77,0.0,SUP_39,18,23,39,445,4.7,461,2023-04-11,Walsh-Johnson,False,True,3.95,22x46x11,Mexico,False,"Bestseller,Trending"
8c376c05-06c8-4672-81dc-8dfef7a59f43,Home Goods,55.9,34.28,0.2,58.28,31.48,23.34,SUP_50,35,99,14,231,4.5,829,2022-02-24,Bryant-Solis,True,False,4.83,56x17x100,USA,True,"New,Sustainable"
a592d45f-1c91-4fcf-ad36-5ce7ddfea351,Home Goods,198.24,134.06,0.2,47.57,73.57,9.08,SUP_48,19,26,20,456,4.0,633,2023-10-28,"Bell, Alvarez and Jenkins",True,False,11.26,39x71x6,China,True,"New,Sustainable"
d844b457-42b2-4551-86fe-096949211884,Beauty,44.34,18.39,0.25,1.2,9.31,0.0,SUP_2,36,60,50,301,3.7,379,2021-03-26,Rios Ltd,False,False,10.12,14x16x8,USA,True,"Budget,Trending"
0b3d0d7f-98eb-4082-859b-f25ab12c5b18,Apparel,45.64,19.39,0.3,4.79,5.22,0.0,SUP_38,28,80,16,65,3.6,131,2023-11-05,Rivera PLC,True,True,6.84,62x71x69,USA,False,"Sustainable,Bestseller"
c4f2debe-fae8-473f-a9a8-33f8a9af80bf,Apparel,83.66,35.57,0.3,5.2,10.78,0.0,SUP_30,40,93,18,274,5.0,354,2023-10-15,Williams Group,True,True,10.22,57x100x15,USA,True,"Bestseller,Budget"
23521fc6-ab00-4a9b-bcd5-a01860db4927,Apparel,82.48,38.52,0.3,3.82,8.96,0.0,SUP_43,44,89,36,420,4.4,458,2023-08-16,"Berry, Lopez and Smith",False,False,19.84,85x72x95,India,False,"Trending,Premium"
41bb7d7f-93b6-4cc0-a86b-f223721112af,Apparel,146.37,72.02,0.3,7.22,8.58,0.0,SUP_41,35,51,34,373,3.9,177,2023-02-03,"Lloyd, Lopez and Santos",True,False,16.41,89x32x80,China,False,"Trending,Bestseller"
63229606-23bd-4074-8eba-8a11ff408dd6,Home Goods,390.67,257.31,0.2,40.59,65.14,27.26,SUP_41,19,56,42,1,4.9,448,2023-08-06,"Davies, Lam and Eaton",False,False,7.85,98x21x90,USA,False,"Bestseller,Premium"
aa86ff3f-0054-4536-84d8-e523b3078cab,Home Goods,476.07,286.33,0.2,15.06,62.81,22.39,SUP_2,8,96,32,397,4.7,934,2023-04-16,Lane-Peck,False,True,9.99,69x33x32,Vietnam,False,"Trending,Bestseller"
78dde09e-c96c-48ee-bb3d-9caf8b1ae8ab,Apparel,62.6,21.31,0.3,2.19,10.27,0.0,SUP_11,13,71,29,123,4.8,774,2021-05-07,"Johnson, Scott and Smith",True,False,17.11,19x7x46,Mexico,False,"Bestseller,Premium"
1bc8bcc9-ea15-43e8-b6ae-2f86c717be1e,Beauty,51.78,17.87,0.25,4.77,8.38,0.0,SUP_18,19,44,47,223,4.3,64,2023-01-06,Lamb-Lane,True,True,10.87,2x37x16,China,True,"Bestseller,Trending"
763a7314-8121-49a6-b01a-f021ba469edd,Home Goods,344.22,215.6,0.2,43.76,39.15,12.15,SUP_33,22,89,8,182,4.2,42,2023-07-14,Jones and Sons,True,False,16.18,78x45x37,Vietnam,False,"Bestseller,Premium"
128f65a0-c872-476f-a712-a4f6bee6c389,Apparel,135.06,46.29,0.3,5.2,14.6,0.0,SUP_42,40,62,49,145,3.9,464,2021-01-28,Holmes-Norris,True,True,5.93,9x45x4,China,False,"New,Trending"
fdb461d0-5447-4ee6-abda-ba05ae6f7c41,Beauty,110.43,36.6,0.25,2.79,4.43,0.0,SUP_22,37,56,7,459,3.6,384,2021-12-12,Garrison Group,True,True,6.55,47x90x9,Vietnam,True,"Sustainable,Budget"
4a183ca3-7dc5-4b65-a9ac-95c6b126a22f,Apparel,164.82,97.69,0.3,5.76,14.03,0.0,SUP_33,42,84,34,46,3.6,976,2022-12-29,"Hebert, Barry and Fernandez",True,True,13.94,79x2x76,China,True,"Sustainable,Budget"
c1916ed0-fa31-47f1-83d4-2233820dce99,Beauty,42.11,17.9,0.25,4.58,9.27,0.0,SUP_36,35,61,13,166,4.4,30,2022-08-30,Lee and Sons,False,True,8.96,60x30x17,USA,False,"Trending,Premium"
721f7b96-a409-4a89-86b2-5bd7fdd08064,Home Goods,480.1,263.2,0.2,51.55,36.96,6.67,SUP_11,19,72,50,164,3.7,387,2022-10-09,Aguilar-Wilkins,True,True,15.13,8x70x84,Mexico,True,"New,Bestseller"
5c6fb866-14d9-4959-8e42-bd341c5997aa,Beauty,67.8,36.08,0.25,1.93,9.0,0.0,SUP_11,9,24,46,485,4.5,345,2023-09-04,"Simmons, Hall and Copeland",True,True,8.38,42x46x68,India,False,"Bestseller,Trending"
71c7ce5c-eada-4b67-8d8a-6c40970eed2e,Apparel,84.92,40.18,0.3,7.17,14.46,0.0,SUP_18,12,100,41,360,4.1,51,2023-10-03,"Morrison, Bray and Williams",True,True,11.03,23x29x2,China,True,"Bestseller,Premium"
087673ba-a651-4831-9f7d-7ca036daf0e9,Beauty,124.03,51.68,0.25,4.07,4.87,0.0,SUP_6,28,39,30,345,3.8,224,2022-09-01,Johnson-Potts,False,False,7.57,61x63x92,China,False,"Bestseller,Sustainable"
5458acc0-04de-49a4-b585-ad319e117df9,Apparel,50.41,15.71,0.3,3.35,10.2,0.0,SUP_4,36,50,16,461,3.6,84,2022-06-21,Holmes LLC,False,True,16.97,3x60x80,USA,False,"Sustainable,Trending"
91a07bb6-037f-4ca4-a9d7-11d12709c4f1,Beauty,97.2,44.35,0.25,4.44,5.09,0.0,SUP_37,34,31,27,322,4.3,757,2022-09-01,"Wilson, Garcia and Hartman",True,True,8.05,84x100x35,USA,False,"Trending,Budget"
